iteration,score,rank_score
5160,10183.302676984898,4493
5161,8081.8166707536,4401
5162,9348.939212511283,4464
5163,7171.306090497807,4033
5164,7218.589335803045,4263
5165,6755.384547249339,3904
5166,8702.553759989929,3768
5167,6675.879495017985,3554
5168,7838.318124557569,3834
5169,7484.2465117051715,3970
5170,8316.101006038514,3915
5171,6254.72936302178,3775
5172,10561.824583872625,4579
5173,6496.640710933891,4087
5174,9016.55277287816,4354
5175,7801.014305870096,4287
5176,9636.308388508425,4629
5177,7771.8219222387015,4284
5178,5542.660017097014,3952
5179,5487.778938611527,3339
5180,5784.323347516219,3515
5181,7073.748902489345,4048
5182,6577.888141101767,3474
5183,6790.2332924174725,3902
5184,8397.54374925276,4268
5185,8316.992284931486,4151
5186,7280.337034291569,4091
5187,6820.532481794496,4086
5188,7087.816485641551,3724
5189,8075.404346366793,4141
5190,5912.611990736809,3989
5191,5955.8486072457035,3922
5192,9466.018279875912,4649
5193,10918.658646125652,4574
5194,7894.99653750325,4459
5195,8175.184563497956,4419
5196,7825.615840041449,4068
5197,8245.497200551401,4494
5198,5784.342196434704,3523
5199,7990.399807502846,4257
5200,6729.607348867791,4065
5201,6280.9423290355935,3661
5202,5711.380904210312,3869
5203,7871.907214958593,4218
5204,6352.077282343397,4235
5205,6668.25294779284,4071
5206,7974.667451544859,4589
5207,7797.460491367593,4089
5208,10186.576390446025,4419
5209,10467.775722416422,4391
5210,6432.149292921622,3966
5211,9592.408556687551,4661
5212,5908.742462273494,3782
5213,6794.8853886166335,4367
5214,5592.70642738194,4027
5215,8249.588547752552,4561
5216,5432.150076651266,3901
5217,8232.813157290298,3900
5218,9744.409954198249,4878
5219,5905.268999012274,3835
5220,7531.569335893683,3813
5221,8163.37426907736,4581
5222,7744.106237219969,4475
5223,6479.956816726635,3758
5224,8820.330243138531,4106
5225,8577.315137193833,4343
5226,6705.328588733752,3767
5227,6220.623456384759,3624
5228,7656.798882893538,4153
5229,6667.282885706246,4163
5230,6542.466775283443,3828
5231,5779.089205154006,4306
5232,7234.69098037651,4300
5233,6944.613715452208,4069
5234,6424.072892246999,4076
5235,7247.184770364093,4364
5236,10971.426204947436,4752
5237,10682.934849574198,4379
5238,6697.785033888666,3877
5239,9161.691233243266,4043
5240,6857.87389962543,3732
5241,6201.531405895387,3744
5242,6628.017663065977,4142
5243,6952.56811539634,4207
5244,6475.0870088057745,4224
5245,6804.869486787943,3476
5246,10461.754639185358,4432
5247,6168.937041503358,3892
5248,5898.704836962742,3705
5249,4647.713281436432,3325
5250,6208.961024030425,4054
5251,7863.619491377016,4151
5252,6869.912653484395,3974
5253,6882.076390702902,3906
5254,6106.198613329635,4017
5255,6861.297884459505,3929
5256,9707.279236020959,4286
5257,7197.70751960742,4309
5258,7928.56199803967,4039
5259,7614.143343383051,4046
5260,6437.419166709765,3881
5261,6385.930013974461,3947
5262,8208.129614229241,4295
5263,8633.947311565411,4342
5264,5911.960601128881,3874
5265,11438.341817760323,4433
5266,8432.501986549903,4607
5267,7972.128554360957,4498
5268,7357.862204992575,4144
5269,6990.782413176916,3655
5270,7011.952084076368,3814
5271,6099.780969835569,3490
5272,6157.634008369073,3939
5273,5929.398896158119,4123
5274,6919.0668187224455,3788
5275,5920.750183653924,3691
5276,7964.637277642743,4804
5277,7096.0212258774945,3987
5278,7383.210120554077,3934
5279,8096.48153589636,3942
5280,7694.067707202324,4228
5281,6361.6448415889045,3534
5282,7468.246830409748,4149
5283,6689.669983922749,3642
5284,6870.987534354151,3824
5285,7969.088337122767,4035
5286,7789.438180207355,4292
5287,8472.998710626827,4344
5288,7146.653938284542,4285
5289,9021.554351392102,4646
5290,7954.193121194907,4005
5291,8443.551357743585,4498
5292,8432.323003664525,4507
5293,8315.661494940785,4096
5294,11013.209293688646,4977
5295,7732.021070490967,4164
5296,7798.3610709257355,4559
5297,6364.685821840726,3417
5298,8410.764079705154,4020
5299,10011.514347244849,4116
5300,6558.906672727878,4144
5301,8124.674644244279,4427
5302,7737.0228825465,3911
5303,10132.552079620553,4467
5304,7627.6196901773355,4200
5305,6489.558215167792,3624
5306,6273.036739071503,4222
5307,7401.895889071636,4268
5308,5551.808204590088,3970
5309,5803.366377970406,3892
5310,6356.36524947332,3837
5311,9085.74897025684,4298
5312,7869.705912003234,4357
5313,7511.510141313362,3790
5314,7799.82506519232,3881
5315,7979.204239328128,3479
5316,6474.243635112681,4065
5317,7561.254419725461,4294
5318,10616.96801895685,4576
5319,6214.786188059345,4087
5320,7875.240594975317,3952
5321,8782.72309640539,4135
5322,8179.578519863773,4181
5323,6422.746048312219,3517
5324,6570.91150577343,4109
5325,7409.258811018308,3882
5326,10903.726165297767,4108
5327,6585.983787240743,4037
5328,6856.359999049486,3933
5329,6223.9443552515495,3742
5330,10502.162188104718,4640
5331,5277.911038124704,4198
5332,7340.129066750527,4152
5333,8299.52235210373,4499
5334,7135.143146467777,4135
5335,5834.803978681378,3482
5336,8212.413153616955,4631
5337,6551.307574831564,3610
5338,10501.183466121829,4565
5339,6533.146408937355,3831
5340,5770.239347211826,3727
5341,7420.713232895067,4109
5342,9722.706868564845,4013
5343,7193.539415405557,4182
5344,7700.238771759144,3938
5345,9563.460978102783,4741
5346,7871.132820625709,4126
5347,9092.814239454692,4630
5348,7307.173717657807,3787
5349,5897.639067722231,3694
5350,5723.4564955026535,3447
5351,7974.307342897535,4184
5352,6210.3429297709945,4162
5353,7222.006870682755,3994
5354,8848.455232032804,4567
5355,6334.646992149724,3744
5356,7450.183761408292,4208
5357,5702.168659435316,4031
5358,7671.776808336464,3852
5359,6100.367025821041,3794
5360,8183.055864142644,3459
5361,6877.305087301718,3779
5362,9325.788758292172,4318
5363,5998.015592206587,3997
5364,7462.019711478444,4047
5365,7492.95040507995,3912
5366,8292.784723457018,4492
5367,7956.429287077869,4381
5368,6785.820005308735,4066
5369,5877.765671460742,4045
5370,8723.16341693823,3900
5371,9126.497452013718,4649
5372,6674.495506955307,3959
5373,7304.183401142374,4089
5374,9383.974128953083,4677
5375,6544.509682001517,4005
5376,8666.396243378578,3765
5377,7117.072253793873,4033
5378,7222.59046100458,4556
5379,5992.958200937021,3493
5380,6878.397993246621,3802
5381,6854.496389585143,4687
5382,9012.934520828803,4132
5383,7549.910970087148,4186
5384,6423.363065475302,3062
5385,7617.0032501716,4036
5386,8244.8928482457,4483
5387,7578.135212319537,4556
5388,6743.54034025824,4037
5389,7514.8635853792275,4444
5390,8038.473487121852,4595
5391,7948.053766164764,4211
5392,7531.359361783365,3758
5393,8329.57370920254,4473
5394,7684.263778818842,3910
5395,5728.411686304423,3422
5396,6482.79752907226,3988
5397,9034.525654621408,4525
5398,6851.918540236072,4152
5399,6892.604814571735,3750
5400,6825.407791860544,3941
5401,5332.967300934952,3735
5402,7898.368988425582,4323
5403,9890.476489926434,4621
5404,5755.203168423184,3539
5405,7430.6797872950165,4165
5406,7889.79631133471,4050
5407,7056.885236388249,3933
5408,8769.27559770234,4325
5409,5443.933226967281,3480
5410,7795.818857465105,4454
5411,5869.651692267156,3914
5412,7789.036043845084,3582
5413,6372.822747643522,4128
5414,6865.409848356293,4069
5415,10582.791590484943,4753
5416,6760.617502673882,4238
5417,6406.900077157676,3785
5418,9355.825201432133,4265
5419,6836.2471292911105,4161
5420,6381.622982095928,4217
5421,8015.594144824488,4719
5422,6087.741117620703,3870
5423,7376.943237704003,3648
5424,6555.424516314325,3740
5425,6766.627758611095,3387
5426,8189.320194511246,4526
5427,5996.221472279884,3717
5428,7765.448579155307,4222
5429,8482.098414204029,4314
5430,7855.749829716803,3969
5431,5875.1001237591245,4187
5432,6388.105737968721,4426
5433,8575.003341111602,4244
5434,6293.59303456391,4250
5435,6342.918189733,4372
5436,10844.665101448434,4234
5437,4965.865941786699,3371
5438,8442.607135129427,4640
5439,7845.483658511764,3674
5440,9369.165914626594,4287
5441,8060.413716475572,3698
5442,10539.048537605988,4664
5443,8173.547852975331,4328
5444,9071.632161193935,4428
5445,6645.182941299912,3801
5446,9766.474632817153,3771
5447,6709.444731376007,3503
5448,6071.87121993302,4127
5449,9035.078148128292,4477
5450,8309.703677571006,4010
5451,9049.487967574853,4759
5452,10058.09367790148,4794
5453,6163.970677920148,3732
5454,7955.611026804197,4607
5455,9930.518889527333,4342
5456,6495.49212441057,3908
5457,7256.237649969948,3375
5458,7881.455789216905,3850
5459,7935.039414552137,3909
5460,6881.165924199845,4328
5461,7712.034906265567,4226
5462,7910.354228614994,3827
5463,8839.871306131263,4156
5464,7764.147306440354,4046
5465,6500.849441922462,4239
5466,8005.004084839358,4451
5467,6266.582825993648,3550
5468,9744.190475171636,4570
5469,6691.579253679108,3735
5470,8178.537368987616,3603
5471,5271.820763503853,3297
5472,7293.113707239715,4222
5473,7007.166827453285,3856
5474,7730.029293639498,3917
5475,7716.617156438167,4178
5476,7713.742485985539,4047
5477,6637.354927428994,3810
5478,8167.250674459612,4255
5479,8198.525124763371,4038
5480,8812.904892226095,4214
5481,6793.873216167582,4041
5482,7288.118889367873,4196
5483,7442.869950143873,3892
5484,10587.347575809352,4298
5485,6534.441045251536,4406
5486,6615.651217798786,4056
5487,6752.131753479587,3736
5488,8259.664907853705,4655
5489,8304.381886618296,4412
5490,10843.503080472059,4411
5491,8361.011779786662,4460
5492,7735.490191007511,4373
5493,8004.3902553667895,3974
5494,5971.666793036964,3946
5495,9574.37326938126,4608
5496,6006.294573780778,3878
5497,8601.285771688374,4054
5498,7121.480836859299,3600
5499,7674.37906202063,4010
5500,6847.558817149827,4340
5501,7933.047017448968,4550
5502,6325.9661197768555,4599
5503,6776.582713639066,4189
5504,7764.770328297955,4522
5505,7583.182271102479,4056
5506,10773.577972175644,4592
5507,6559.254114689313,4008
5508,7307.373684665525,4053
5509,7667.023084804478,4376
5510,7701.451211355186,4087
5511,7733.847305004864,4838
5512,6851.523619763987,4514
5513,10584.054096175601,4363
5514,9961.47283721116,4502
5515,11396.21462699712,4272
5516,8060.9863790837,3885
5517,6386.527366438612,3841
5518,8750.80852866323,4269
5519,8097.366596354668,4014
5520,9111.498428841644,4384
5521,6555.001214205113,3772
5522,6696.757018610597,3804
5523,7262.765912896963,4041
5524,7887.7060236289435,4331
5525,6275.377728149982,3884
5526,8575.014327354793,4159
5527,8244.021200312607,4221
5528,6657.3883899498305,3765
5529,6678.769314922016,3741
5530,8058.042530850949,4132
5531,7223.184161987791,3953
5532,6744.5533846044145,4083
5533,7723.151971000897,4503
5534,7733.1886278342145,4486
5535,6104.527691928354,4114
5536,6553.863682652076,4479
5537,7997.8266655787165,4355
5538,7025.273184769827,4134
5539,7556.626043173624,4359
5540,8079.233184536208,4200
5541,8550.628612460518,4054
5542,7491.437289710096,4543
5543,7673.667879705331,4290
5544,7896.416292689228,4412
5545,7001.782560347229,4079
5546,8224.327419445548,4480
5547,6784.110981704369,3817
5548,8963.340237330221,4485
5549,6606.8444234963235,4071
5550,8248.403854694754,4411
5551,8014.344746961538,4520
5552,8224.634946358514,4239
5553,7436.950329203393,4220
5554,8488.380907939216,4156
5555,7314.105214686427,3946
5556,7921.599345282907,4026
5557,8716.488442265334,4442
5558,8810.746885541976,4186
5559,8727.660788506833,4061
5560,5693.400168291979,3743
5561,8888.739754144244,3822
5562,7099.489398255125,3836
5563,7355.903321633956,4260
5564,8204.364716511294,4000
5565,8315.721389037812,4549
5566,6587.245408862691,4099
5567,9657.46671146732,4716
5568,8960.191998381288,4129
5569,10806.925243941592,4621
5570,5944.181306677215,4222
5571,5604.641737598538,3844
5572,7564.522985406361,3639
5573,6425.595460871958,3800
5574,8788.335987619064,4614
5575,7489.785864489949,4052
5576,7463.1601663109805,4231
5577,8572.76815424857,4437
5578,6316.389924150962,3915
5579,9325.957502236919,4654
5580,9094.056149876727,4655
5581,7840.627499375922,4227
5582,8002.305067210039,3706
5583,8335.833165770971,3934
5584,6493.6732289417105,4385
5585,7750.8908451634225,3920
5586,8460.882502651717,4285
5587,6158.264044921167,3751
5588,8456.22195692631,4514
5589,8075.69753317233,4073
5590,8505.758673733177,4189
5591,7809.315576979697,4403
5592,6189.956786880465,4029
5593,7737.3247110276825,3717
5594,8030.312815372919,3927
5595,9017.177724236833,4191
5596,8173.737043985192,4420
5597,7883.709942628334,4147
5598,8021.487297151636,4373
5599,8832.977579730301,3766
5600,6646.3906454523785,4102
5601,7318.8282082842015,4512
5602,6335.230216006156,3629
5603,5634.526787165134,3744
5604,6438.5922915911915,4123
5605,7125.7433601435905,3995
5606,8002.6765424344885,4156
5607,7974.746844197843,4212
5608,7955.32492618032,3814
5609,6016.721875738377,3984
5610,7577.341360348185,4060
5611,6925.232721558567,4335
5612,7513.48987186451,3633
5613,6137.925284897795,4392
5614,7154.3445150821735,4174
5615,8043.199875622913,4184
5616,7330.703042569766,4427
5617,7576.720822120502,4133
5618,7319.52883912269,4241
5619,10109.941673339868,4497
5620,6211.829391045971,3852
5621,6623.875840661855,3791
5622,6688.3080379855255,3977
5623,7829.529909946834,4069
5624,7007.164910824357,4100
5625,6136.970218188744,3666
5626,6165.073331767754,4061
5627,7610.449614406363,3581
5628,8218.955055671857,3963
5629,8788.480586792495,4624
5630,11355.444712820989,4517
5631,7770.634281783534,4702
5632,7155.205562895949,4251
5633,7915.448137950406,4345
5634,7817.471285206348,4216
5635,6880.859987823429,4219
5636,5457.254712443484,3252
5637,7983.4005187496305,4503
5638,7351.831580145918,4328
5639,6930.186113471044,3885
5640,10333.177824481496,4261
5641,7028.525224837304,3445
5642,7725.441271876227,3982
5643,5822.635649667684,4014
5644,8531.364756584095,4363
5645,5426.2742942460145,4175
5646,6830.598080411244,4085
5647,7441.801008920493,4042
5648,6557.399270169742,3583
5649,6648.072866301064,3898
5650,8049.721123422232,4094
5651,6352.02831856331,3504
5652,8203.260564117198,4401
5653,7145.263550103368,4639
5654,6842.930177585402,3754
5655,8584.194562279998,3931
5656,5578.979045615353,4001
5657,7302.564297691707,4211
5658,6125.065447151704,3807
5659,7558.63898803228,4002
5660,6670.530104815006,4055
5661,7007.73265728584,4188
5662,7228.015319294772,4382
5663,5589.134862988552,3578
5664,9146.874284222798,4637
5665,8200.794285630182,4134
5666,6217.42724273361,4112
5667,6925.07905174589,4052
5668,6459.537576913731,3844
5669,7990.262361377367,4698
5670,7545.981029371882,4241
5671,5995.036103296282,4319
5672,4507.508615859378,3449
5673,5984.321734241453,3819
5674,6773.238423279834,3896
5675,7451.973516335875,4147
5676,8693.578639297342,4434
5677,7703.977384066168,3800
5678,6565.739606169713,3785
5679,6640.919282982863,3966
5680,8438.174558797122,4426
5681,7494.861535312763,3936
5682,6857.443639617821,4060
5683,8611.97857928609,3866
5684,6190.854010311335,3360
5685,7406.69948395891,4343
5686,6242.98940080983,4015
5687,10496.535713557581,4182
5688,8689.375880881817,4294
5689,5811.505438063951,4120
5690,7888.17073411538,3925
5691,6115.327243288358,3736
5692,8029.0405040039,4282
5693,6196.5252043445425,3840
5694,6499.4434526418445,3896
5695,8484.354197368611,4032
5696,7494.964074622863,4186
5697,7745.4866288069725,4299
5698,7992.204978189723,4035
5699,6600.613893640404,4002
5700,7978.23788379113,4392
5701,11282.38117938305,4963
5702,7487.977398284351,3625
5703,6909.898284899983,4249
5704,7982.318285288953,4422
5705,6490.403805116645,3838
5706,7402.408904624266,3884
5707,6227.0855175526685,3831
5708,5445.183471349526,3751
5709,5914.1179191930905,3884
5710,5536.6407935048,3651
5711,10738.455873869938,4469
5712,6878.535323284485,3978
5713,8489.30226953893,4255
5714,7722.127146119294,3568
5715,8372.209910585974,4237
5716,6790.735495632606,3887
5717,7415.461854669105,4150
5718,8552.49020383149,4200
5719,7444.148529592843,3972
5720,10740.61143539458,4298
5721,9125.572991333978,4544
5722,6968.80599006628,3827
5723,6187.759248939235,3739
5724,8347.569905800523,4269
5725,5944.959478308248,4483
5726,5920.067863547971,3936
5727,5948.669329903166,4345
5728,6769.057262301482,3642
5729,6002.977730010248,3343
5730,8132.673979494254,3917
5731,9194.318173561787,4198
5732,10863.548924722621,4671
5733,7982.37272837227,3984
5734,6791.330959700617,3519
5735,8308.121985184578,4031
5736,6429.64422639049,4165
5737,6826.274007121182,3593
5738,6333.855998831687,4090
5739,6523.630810928442,4135
5740,7193.2597362332135,4257
5741,8717.586268929464,4048
5742,10963.081857051784,4517
5743,6171.621126872277,4332
5744,6912.715936876687,3940
5745,8896.649083645705,3915
5746,8117.959297854651,4598
5747,8083.725260143803,4129
5748,7347.396676542271,4100
5749,7905.670930689525,3797
5750,6204.685873836114,3468
5751,5714.558739253905,3906
5752,8246.931093030338,3626
5753,6564.642777592437,3238
5754,8697.277582358798,3928
5755,5933.092984383604,3904
5756,7090.262187555786,4322
5757,7728.783733160673,4202
5758,5945.531260402047,4151
5759,6030.629914854051,4067
5760,10423.477713004595,4356
5761,7858.9595117730405,4310
5762,7844.242175248228,4161
5763,6411.626926264453,3823
5764,5933.060919567677,3862
5765,8333.045301839578,4086
5766,10582.706067278406,4281
5767,9900.313278502472,4407
5768,10672.429301966615,4196
5769,5292.5316070922945,3419
5770,10607.414441936158,4873
5771,8159.491339369483,4320
5772,9674.892690443281,4393
5773,8219.441360949135,3918
5774,8337.959513338246,3840
5775,7030.544533092947,4264
5776,8216.548827837454,4269
5777,5777.16590211515,3889
5778,6825.2552783373985,3656
5779,8603.750802649469,4172
5780,7749.014823095581,4486
5781,7567.621601173175,4329
5782,7662.492755582685,3580
5783,8311.60515602672,3995
5784,8878.357729344909,4796
5785,6549.254600594811,3846
5786,5984.160396840606,3635
5787,6952.521972903466,3344
5788,11983.333333333336,4359
5789,8507.01644843304,4304
5790,6462.676548197038,3825
5791,6425.431247372832,3961
5792,8968.300406395883,4344
5793,9156.32485504726,4372
5794,7538.334524799067,4455
5795,9233.037229598012,4192
5796,8296.302174115222,4288
5797,10830.924364720107,4424
5798,7174.31501837828,4116
5799,7971.5209446096715,3824
5800,10441.945941408514,4625
5801,6470.615761816499,3888
5802,10744.401147273718,4645
5803,7105.065953589833,3757
5804,9124.255831929899,4603
5805,6950.46869662093,3464
5806,8122.7060191333485,4324
5807,6546.932545845591,3630
5808,8625.117822416107,4357
5809,8397.777512786044,4147
5810,6619.296258887973,4362
5811,6825.042023487901,4026
5812,7936.907071924471,4168
5813,6550.366144380652,4048
5814,6785.619397733258,4395
5815,8602.067551007905,4522
5816,9784.296713758638,4124
5817,10086.902010574762,4335
5818,11959.631045115304,4937
5819,8337.540180708329,4678
5820,6292.2656667882475,3734
5821,7695.343453778387,4151
5822,10885.024923957073,4728
5823,6726.353877411913,3397
5824,6630.420714070894,4391
5825,6473.0822462798715,3949
5826,10553.960296767465,4409
5827,8407.988816352065,4079
5828,6198.720947169123,4003
5829,6741.7997300328625,4011
5830,5783.74918579895,4041
5831,7402.384698911392,4491
5832,7200.727902529552,3807
5833,8654.531203692542,3903
5834,8533.285815346608,4356
5835,6299.225068590546,4006
5836,9522.16473295121,4738
5837,7277.545248056497,3906
5838,7978.704752599522,4106
5839,7831.17699263551,4520
5840,8016.070796543772,4073
5841,6144.289398866318,3749
5842,7991.932336437238,4290
5843,8297.494168726762,4192
5844,6875.857801130467,3950
5845,8224.017687727188,3805
5846,6516.0328766972825,4008
5847,5942.816814803584,3889
5848,8090.813946142759,4397
5849,7685.661198060052,3945
5850,6514.0332515931095,4114
5851,7267.797617841589,3799
5852,8313.350532151755,3998
5853,5481.668936390694,3503
5854,11279.313943067787,4683
5855,8319.546062618236,4214
5856,12273.963528577955,5023
5857,7057.546490728411,3737
5858,5873.859359557718,3752
5859,11014.904018525833,4706
5860,5825.451869062224,3888
5861,6993.5623176004765,3862
5862,9582.184432935981,4100
5863,8951.432953158714,3955
5864,8659.058782254575,4253
5865,6159.3224937981895,3662
5866,7934.510031110707,4173
5867,8078.221241634425,3949
5868,7467.130184859712,4184
5869,7037.54345031876,4151
5870,6489.43614805469,4129
5871,7044.508863609228,3916
5872,6003.644538422716,3865
5873,7987.641769012268,4176
5874,6636.417985221527,3614
5875,7471.904923047111,3571
5876,4640.220428535805,3254
5877,9109.116445061973,4410
5878,6674.504354327286,3905
5879,7813.424470305117,4312
5880,6691.890704082658,4319
5881,7718.03984208234,4012
5882,7939.684115067514,4162
5883,9158.708323296116,4242
5884,8702.44129204583,3788
5885,5983.94941265627,3928
5886,6570.430786462521,3298
5887,6116.291671907104,4220
5888,11341.1458331566,4541
5889,7164.836692384552,3900
5890,6911.268849114133,4142
5891,8307.29681270449,4229
5892,8222.990777065173,4275
5893,8496.746535657763,4450
5894,9883.569802362472,4075
5895,6472.638849135897,4279
5896,6799.311507505089,4039
5897,5767.3306311894,3578
5898,6761.924077708872,4171
5899,7269.961858022441,3957
5900,7922.479656249975,4008
5901,3906.3054321720583,3385
5902,5875.194760895107,3890
5903,5967.037208519202,4040
5904,8692.529034977242,4535
5905,7845.333746572011,4369
5906,6613.532238398811,3448
5907,8835.934052332586,4407
5908,6508.583169015152,3997
5909,10561.71663260104,4357
5910,8202.559204237425,4117
5911,10523.641914618736,4410
5912,6126.151540057481,3783
5913,10193.171414524151,4457
5914,6419.938941044437,3925
5915,7751.920325796405,3655
5916,5513.751452028462,3318
5917,7824.776784790861,4159
5918,8212.758564610802,4306
5919,7545.627983496333,4033
5920,9109.693967180996,4352
5921,7750.849919091589,4265
5922,6716.81178167438,3942
5923,8104.4653695501065,3860
5924,9857.72151579312,4518
5925,7988.78866933437,3831
5926,7837.958602118892,4048
5927,6982.544140341887,3929
5928,6829.38683255578,3918
5929,7572.019286551827,3664
5930,5393.586099176725,3976
5931,8157.208188448111,3962
5932,9649.356489791548,4271
5933,10486.810286362568,4595
5934,8047.756894056821,3632
5935,7579.756933192467,4301
5936,10258.31024602189,4618
5937,8142.379289570247,4232
5938,10924.013721789413,4720
5939,8335.665222827933,4153
5940,5850.25662384564,3828
5941,6789.2909089179,3517
5942,7768.193556450021,4409
5943,7264.475676943552,4793
5944,6134.155666590828,4215
5945,8903.065893031657,4209
5946,6669.39579137153,3908
5947,7469.23238039235,3536
5948,5257.349043706368,3744
5949,5672.9508542767535,3857
5950,7699.796497858005,4543
5951,7338.611286620684,3739
5952,7929.930141499262,4112
5953,6475.676694854064,4194
5954,6983.361953539891,4060
5955,7553.469642120719,3745
5956,7116.618336965251,4281
5957,8328.448444420099,4109
5958,6611.296681107792,4046
5959,7266.3836132382285,3842
5960,5691.507846427002,3994
5961,7527.922265537044,3877
5962,6701.442014100559,3888
5963,7910.873199767058,3851
5964,7825.719508190224,4158
5965,7928.234650405092,4035
5966,9663.31444620854,4661
5967,7612.8662820548225,4357
5968,6748.367380630969,4214
5969,6051.607314004161,3767
5970,10053.117977836006,4840
5971,6078.573403541524,3901
5972,6097.7292265888655,4529
5973,5852.127542150492,3774
5974,7629.548770394364,4133
5975,8406.891289536648,4003
5976,9680.277901304195,4274
5977,8689.54738391091,4409
5978,7430.058237031981,4347
5979,7835.348638028508,3939
5980,6752.242106766092,3542
5981,7821.573559510831,4653
5982,8466.012138827638,4437
5983,7866.872191096398,3884
5984,8431.630208387804,4481
5985,7322.901249823648,4144
5986,6265.1016414421265,3840
5987,6545.675092991078,3993
5988,6311.6694294251165,3870
5989,5616.979465649726,3334
5990,11139.10344579535,4105
5991,9132.981355178748,4646
5992,6278.433724718375,4022
5993,6638.7207145903285,3977
5994,10060.313553322665,4572
5995,10739.066565992165,4404
5996,6526.005535537021,3811
5997,6583.947655432505,3680
5998,5400.188035276052,3621
5999,7917.982861487129,3925
6000,5984.976762555653,3521
6001,11370.497211935524,4355
6002,7299.219633027232,3792
6003,7357.149121182316,4158
6004,8252.875028832343,4388
6005,7924.170633759119,4220
6006,7375.471275743299,3851
6007,6705.57704899297,4065
6008,6759.562578355305,3592
6009,5644.574030219563,3900
6010,9715.976949849079,4362
6011,6772.67292483379,4071
6012,6147.552632337799,3609
6013,7879.084353155008,4170
6014,8417.086405297174,4147
6015,6419.0752672784,4113
6016,7883.677571225729,3751
6017,7413.452457347058,4275
6018,8166.860293281879,4226
6019,5795.88756577712,3706
6020,7479.9834749218835,3854
6021,7683.338828094429,4097
6022,7557.00571509807,3537
6023,8562.611516534267,4028
6024,6126.108499103331,3889
6025,6496.381396800822,3819
6026,5178.945352989246,3389
6027,7905.851530688986,4127
6028,8359.01288795744,4546
6029,7569.202160212926,3964
6030,8072.910161529812,4030
6031,6838.017349993452,3767
6032,7296.797552814708,4214
6033,8988.834937906462,4321
6034,7995.848934914269,4458
6035,9016.98662149711,3967
6036,7010.866052656942,3865
6037,6907.690098118516,4193
6038,5943.2369685686945,3875
6039,8184.220129788932,4336
6040,6955.914710206896,4119
6041,7716.886014335245,4039
6042,6536.777605902779,3600
6043,9474.265722861299,4407
6044,5558.224585731953,3930
6045,6839.469649715902,3938
6046,7511.263871181953,4299
6047,6607.14646184389,3784
6048,6282.142564041111,3877
6049,6451.960327043131,4297
6050,9655.579975625846,4283
6051,6791.4490468292515,4215
6052,10464.868676271273,4458
6053,8431.906388531137,4187
6054,11086.052714837071,4787
6055,7758.424912467998,4592
6056,9704.660599876288,4317
6057,6884.848948031068,4304
6058,6120.177968932231,4114
6059,6021.427663009778,3710
6060,6072.270980208406,3805
6061,6083.730397111207,3532
6062,10881.955119669889,4688
6063,5496.051324579951,3814
6064,5679.35456908832,3888
6065,8179.327382014602,4131
6066,6805.722608506124,3821
6067,6124.605477657648,3735
6068,7480.836069052368,3608
6069,8089.220281150908,4200
6070,8927.197264930326,4055
6071,7594.0142572780405,4147
6072,11652.227822859088,4183
6073,7416.353603831423,4011
6074,5999.786052130949,3379
6075,8947.207598371835,4457
6076,8713.667335698989,4704
6077,8011.027196189587,4184
6078,6165.966235582682,3908
6079,6264.428277814194,3856
6080,8066.57214903586,4092
6081,7910.0636381159775,4328
6082,6677.708631887488,4282
6083,6089.607591145803,3743
6084,8502.939788259679,4421
6085,9802.688785979622,4879
6086,8677.961923118713,4728
6087,10348.505566319636,4572
6088,6966.284827602962,3966
6089,5335.8310605858105,3849
6090,9705.360868940483,4828
6091,7452.914636548954,3995
6092,7015.218473690382,4156
6093,8085.614199750081,4084
6094,9938.31458686061,4667
6095,6355.628415559965,3618
6096,6478.837355817086,3791
6097,7783.003558084243,3985
6098,6753.879219782482,4030
6099,7609.366798936384,4278
6100,6534.741208870173,3734
6101,7966.453766896155,4483
6102,6940.273980793157,4240
6103,5900.162662195466,4085
6104,7411.269007816219,3883
6105,8564.692817884912,4326
6106,5879.963742026034,3824
6107,7645.249973211647,3743
6108,6572.974402016159,3535
6109,7445.686987990888,4286
6110,7295.939680885357,4000
6111,9950.711717562612,4058
6112,6722.840165602388,3416
6113,9067.63095723371,4599
6114,8863.602008792095,4246
6115,6703.062991627132,3821
6116,7650.837627636835,4261
6117,6109.9108046110105,4427
6118,8487.913950224316,3863
6119,4818.159414739752,3527
6120,8204.957011032153,4599
6121,7643.941439611044,3791
6122,5961.615404399586,3590
6123,7380.318719391927,4595
6124,6625.597137510941,3894
6125,7570.630692444323,4235
6126,8188.1650283381505,3917
6127,5506.859635031648,4004
6128,7852.252149883796,4520
6129,4567.51028299623,3513
6130,5966.44279434713,4105
6131,10599.654891761224,4207
6132,5436.387239040636,3757
6133,7793.386047469186,4318
6134,8077.794468309551,4292
6135,6116.299749521036,3317
6136,6247.080562904367,3858
6137,7441.500314021919,4220
6138,6555.559857249986,3901
6139,7145.353827016863,4431
6140,9745.485793114018,4392
6141,6112.114714009422,3473
6142,7178.788751727082,3846
6143,9649.763868682629,3945
6144,7173.147793328986,4396
6145,10307.551422927681,4891
6146,7802.122279421618,4491
6147,8755.542341147948,3847
6148,6533.5260782408295,4050
6149,6269.366196273066,4324
6150,5900.638850127189,3668
6151,7574.544639508682,3617
6152,5878.932188041233,4099
